,ibu,id
0,48.354741476022355,6000
1,35.458333260500694,6001
2,19.06040411625918,6002
3,104.2662419049534,6003
4,43.63476147309029,6004
5,23.201011089191752,6005
6,49.21500730175353,6006
7,33.59605042845715,6007
8,33.15739187609006,6008
9,35.28971209795918,6009
10,70.96566949359794,6010
11,14.015153499567987,6011
12,19.05975756103294,6012
13,43.94012315389682,6013
14,49.573728030957,6014
15,74.65698620013632,6015
16,37.36122043555224,6016
17,18.14580257291732,6017
18,30.814837882373695,6018
19,24.60099746421497,6019
20,64.81171909512477,6020
21,36.37756194081908,6021
22,42.376430316548976,6022
23,44.543337832954876,6023
24,34.08456421529604,6024
25,58.04600130859626,6025
26,37.217053515202906,6026
27,35.261568495410074,6027
28,37.0050653131118,6028
29,32.41704976686265,6029
30,27.043051071852005,6030
31,33.630238629830274,6031
32,15.32380230153467,6032
33,37.799266445143985,6033
34,35.502497064955605,6034
35,59.72954229003426,6035
36,43.40216379977437,6036
37,47.30137058284981,6037
38,35.4370793491953,6038
39,38.60471319003568,6039
40,30.48398776908425,6040
41,51.56183583104098,6041
42,35.96674603472297,6042
43,64.25821208689013,6043
44,26.93351321379123,6044
45,25.986488368740083,6045
46,44.09890944132053,6046
47,42.8661047400758,6047
48,30.147516752974752,6048
49,37.2577432812252,6049
50,69.14668895436239,6050
51,18.6174513361575,6051
52,39.901304376460075,6052
53,53.24860888868511,6053
54,30.176906210030438,6054
55,33.53210252562917,6055
56,44.571083991885416,6056
57,35.99276893654542,6057
58,39.912469671885674,6058
59,43.80138420205594,6059
60,47.675594011296425,6060
61,28.93366441291596,6061
62,24.931220997535775,6062
63,47.18435494474329,6063
64,30.72112206912766,6064
65,20.140826981216605,6065
66,61.14720403687329,6066
67,36.33365261222639,6067
68,42.587588697566844,6068
69,21.15269464341918,6069
70,30.892969467338162,6070
71,37.00008436924577,6071
72,36.49334416555621,6072
73,13.040637197364504,6073
74,37.339549641056465,6074
75,35.95586363703592,6075
76,25.026379935569594,6076
77,33.607831955022675,6077
78,67.68571868986828,6078
79,33.08586977449863,6079
80,45.96744765699236,6080
81,59.72338991514084,6081
82,86.00433169396342,6082
83,45.70085966143097,6083
84,40.19878653662977,6084
85,12.592961913438785,6085
86,33.158119202371836,6086
87,64.13950786231067,6087
88,35.75996501767827,6088
89,27.422489594357103,6089
90,35.642382217065006,6090
91,42.640642699273485,6091
92,79.34672779515154,6092
93,45.69370457267087,6093
94,52.21714615445967,6094
95,38.3878223673571,6095
96,38.58273882517392,6096
97,28.43768378353593,6097
98,39.83748105629729,6098
99,35.374256531461924,6099
100,11.25033148578973,6100
101,37.56431306652121,6101
102,40.04909871507084,6102
103,29.7889137847435,6103
104,42.653396542244764,6104
105,15.028610035246857,6105
106,62.200557531964705,6106
107,39.91192765030132,6107
108,48.728329660635154,6108
109,44.13552712749424,6109
110,60.300513801516445,6110
111,27.24644651593917,6111
112,69.51477236455298,6112
113,50.16262254061576,6113
114,93.2426295169821,6114
115,49.16629500680233,6115
116,65.9060648892555,6116
117,31.883797732322137,6117
118,42.76423559377508,6118
119,19.14974353949833,6119
120,44.5151123205726,6120
121,42.354660903876265,6121
122,52.78745917250967,6122
123,24.200006364622595,6123
124,47.88796136785254,6124
125,25.494981066130094,6125
126,27.85261749357346,6126
127,90.01217164530999,6127
128,33.162027823185554,6128
129,20.41909693347725,6129
130,43.40565292633255,6130
131,35.786505431361775,6131
132,70.44773893316119,6132
133,71.60023613816543,6133
134,17.764974822265458,6134
135,12.127968264496758,6135
136,25.213584127344575,6136
137,25.442032401404276,6137
138,30.88788894767481,6138
139,37.96928626668705,6139
140,64.4920977874574,6140
141,35.11088451671753,6141
142,44.01391464591438,6142
143,13.904412737772418,6143
144,38.05893269643184,6144
145,36.98363808080876,6145
146,52.45982658275602,6146
147,32.965994982848315,6147
148,78.21239366007376,6148
149,34.055766203281564,6149
150,13.770920254260773,6150
151,36.65213143417736,6151
152,46.96071230853545,6152
153,39.387634155422575,6153
154,23.78731098003027,6154
155,18.902828195379925,6155
156,81.06705508268283,6156
157,30.8631047792519,6157
158,23.90126244586645,6158
159,66.94139549446004,6159
160,33.88183363216558,6160
161,47.04757469784295,6161
162,31.920046909162238,6162
163,49.46935152806418,6163
164,36.0128781965534,6164
165,74.21249496415408,6165
166,19.11335795947707,6166
167,32.7675701043413,6167
168,30.306951922696044,6168
169,42.564493663940766,6169
170,45.39966701514004,6170
171,28.029962265758968,6171
172,42.51843320209582,6172
173,24.587255944167282,6173
174,28.656504880645343,6174
175,8.884325805890967,6175
176,53.357553339704054,6176
177,62.10154216172782,6177
178,23.290322422803683,6178
179,53.40597920916889,6179
180,56.16024035736609,6180
181,69.89600822421039,6181
182,78.5506942915481,6182
183,72.74772024715776,6183
184,50.078878936313004,6184
185,69.83076904924314,6185
186,35.08940453656146,6186
187,40.51173819059204,6187
188,55.24805524512749,6188
189,35.94515969350391,6189
190,44.42624226465159,6190
191,29.409731430261445,6191
192,33.49545401142473,6192
193,50.5538916031926,6193
194,44.4414426448443,6194
195,52.26919086217231,6195
196,24.60357893730702,6196
197,17.43866290268261,6197
198,27.72332116960183,6198
199,26.644758511797136,6199
200,13.901815549693993,6200
201,53.55643587854138,6201
202,31.681785665886764,6202
203,26.870134596054186,6203
204,38.074746550159716,6204
205,46.52985299103352,6205
206,53.29113821143642,6206
207,94.10653183623594,6207
208,29.628965858800257,6208
209,68.74791999346166,6209
210,39.59615456958363,6210
211,64.42889018552205,6211
212,55.533171572609035,6212
213,33.470168064683094,6213
214,69.53755539115855,6214
215,54.62112172692241,6215
216,32.26898491455495,6216
217,91.08407307276434,6217
218,31.073096312400594,6218
219,88.33612974138714,6219
220,36.575301311026124,6220
221,65.66672311917364,6221
222,36.836261025007616,6222
223,33.795366708037136,6223
224,75.50952667650677,6224
225,34.599550106362585,6225
226,31.238114764250213,6226
227,29.523297375638776,6227
228,20.18988991778656,6228
229,32.1081882025328,6229
230,67.58770198808634,6230
231,31.65993627951866,6231
232,72.96251114019492,6232
233,77.1988995783936,6233
234,41.40220045926708,6234
235,37.49775521109541,6235
236,71.7884837556885,6236
237,33.3971139865796,6237
238,37.36786431577252,6238
239,58.15500419615296,6239
240,43.96865080123803,6240
241,14.043331545876299,6241
242,34.44257235154214,6242
243,51.67106835260938,6243
244,28.073308949792818,6244
245,26.851815734426737,6245
246,35.95758643236741,6246
247,35.17411605874531,6247
248,52.931385242488204,6248
249,19.342522033157138,6249
250,35.193017374302826,6250
251,43.56772275501385,6251
252,19.724411449473337,6252
253,74.23382900536853,6253
254,62.02319257519207,6254
255,26.8451018260389,6255
256,48.6813183009408,6256
257,31.36125613216086,6257
258,29.45925064889252,6258
259,61.46734180012004,6259
260,58.845785219089294,6260
261,19.126024203818588,6261
262,85.26586410923551,6262
263,28.043722318209348,6263
264,32.33529695122024,6264
265,28.827389687116693,6265
266,11.05376605695551,6266
267,29.743704200895763,6267
268,27.857815561762663,6268
269,34.60679763926828,6269
270,75.19571741595632,6270
271,83.5707866849641,6271
272,34.30899972923112,6272
273,62.633891146419046,6273
274,34.58562156287326,6274
275,84.65393894864064,6275
276,42.091426546853654,6276
277,45.54993796058875,6277
278,50.57725522603846,6278
279,46.05319637462526,6279
280,6.775920510615606,6280
281,28.966609497718082,6281
282,32.39521301238642,6282
283,29.31530021064009,6283
284,22.765573171404867,6284
285,36.72840943701658,6285
286,25.261984500029712,6286
287,17.59277272344457,6287
